NIVEL_ADMINISTRATIVO,GEO_COD,GEO_COD_DSG,POP_RESIDENTE_M,POP_RESIDENTE_F,POP_PRESENTE_M,POP_PRESENTE_F,POP_ATIVA_M,POP_ATIVA_F,POP_EMPREGADA_M,POP_EMPREGADA_F,POP_DESEMPREGADA_M,POP_DESEMPREGADA_F,TAXA_DESEMPREGO_M,TAXA_DESEMPREGO_F,POP_EMPREGADA_SET_PRIMARIO,POP_EMPREGADA_SET_SECUNDARIO,POP_EMPREGADA_SET_TERCIARIO,POP_DESEMPREGADA_PROC_1_EMP_M,POP_DESEMPREGADA_PROC_1_EMP_F,POP_DESEMPREGADA_PROC_NOVO_EMP_M,POP_DESEMPREGADA_PROC_NOVO_EMP_F,DENSIDADE_TOTAL,DENSIDADE_TOTAL_M,DENSIDADE_TOTAL_F,IDADE_MEDIA,M_0_14,M_15_24,M_25_64,M_65_74,M_75,F_0_14,F_15_24,F_25_64,F_65_74,F_75,COD_DISTRITO_INE,COD_CONCELHO_INE,COD_FREGUESIA_INE
6,91019,Pomares,58,62,57,62,28,16,24,12,4,4,14.286,25,4,11,21,0,2,4,2,9.3000000000000007,4.5,4.7999999999999998,53.079999999999998,4,4,32,8,10,4,7,26,11,14,10,144,2034
6,130315,Pombeiro de Ribavizela,1079,1139,1023,1104,614,582,556,524,58,58,9.4459999999999997,9.9659999999999993,9,763,308,12,8,46,50,461.19999999999999,224.40000000000001,236.90000000000001,37.520000000000003,183,152,621,75,48,187,179,621,82,70,15,209,2748
6,170624,Pondras,58,73,57,71,20,21,18,18,2,3,10,14.286,12,4,20,1,2,1,1,12,5.2999999999999998,6.7000000000000002,54.469999999999999,4,4,29,6,15,4,10,28,11,20,19,274,3745
6,30838,Ponte,3223,3387,3102,3335,1793,1767,1578,1509,215,258,11.991,14.600999999999999,25,1572,1490,36,39,179,219,1099.7,536.20000000000005,563.5,36.409999999999997,618,414,1908,189,94,589,415,1994,217,172,4,55,673
6,160735,Ponte de Lima,1294,1577,1283,1614,643,676,579,605,64,71,9.9529999999999994,10.503,7,229,948,8,17,56,54,1647.5,742.60000000000002,904.89999999999998,41.659999999999997,231,166,692,110,95,228,145,824,158,222,18,265,3533
6,11806,Ponte de Vagos,869,921,839,903,463,366,436,334,27,32,5.8319999999999999,8.7430000000000003,35,297,438,7,14,20,18,280.60000000000002,136.19999999999999,144.40000000000001,38.960000000000001,146,124,489,66,44,145,124,493,85,74,1,18,194
6,140604,Pontével,2249,2365,2158,2294,1111,931,976,820,135,111,12.151,11.923,70,469,1257,14,19,121,92,165.69999999999999,80.799999999999997,84.900000000000006,43.450000000000003,353,218,1249,256,173,325,211,1253,315,261,16,230,3097
6,111605,Pontinha,11027,12014,10521,11621,5725,5680,4735,4917,990,763,17.292999999999999,13.433,13,1695,7944,162,139,828,624,4970.6999999999998,2378.9000000000001,2591.8000000000002,41.950000000000003,1663,1295,6207,1160,702,1585,1311,6633,1335,1150,12,175,2464
6,30261,Pousa,1092,1180,987,1141,618,509,550,406,68,103,11.003,20.236000000000001,13,583,360,9,19,59,84,342.60000000000002,164.69999999999999,177.90000000000001,36.289999999999999,212,175,601,59,45,220,171,625,84,80,4,54,555
6,91122,Pousafoles do Bispo,120,157,114,152,37,37,31,32,6,5,16.216000000000001,13.513999999999999,9,15,39,1,2,5,3,14.199999999999999,6.0999999999999996,8,62.759999999999998,3,5,53,22,37,4,10,51,23,69,10,145,2064
6,61611,Póvoa de Midões,274,308,258,295,135,106,123,95,12,11,8.8889999999999993,10.377000000000001,14,99,105,1,3,11,8,61.100000000000001,28.800000000000001,32.399999999999999,44.630000000000003,30,33,163,22,26,39,29,158,38,44,7,104,1639
6,181208,Póvoa de Penela,151,174,145,170,67,44,65,38,2,6,2.9849999999999999,13.635999999999999,52,10,41,0,2,2,4,33.299999999999997,15.5,17.800000000000001,45.969999999999999,21,15,80,18,17,18,20,83,28,25,20,294,4067
6,21002,Póvoa de São Miguel,456,432,440,418,198,119,165,80,33,39,16.667000000000002,32.773000000000003,98,29,118,0,1,33,38,4.7999999999999998,2.3999999999999999,2.2999999999999998,45.390000000000001,58,60,228,64,46,50,52,194,71,65,3,48,426
6,91314,Póvoa do Concelho,132,144,131,134,69,33,61,29,8,4,11.593999999999999,12.121,14,29,47,2,1,6,3,25.5,12.199999999999999,13.300000000000001,48.909999999999997,11,20,67,19,15,10,18,69,23,24,10,147,2125
6,30848,Prazins (Santo Tirso),503,490,481,480,290,247,251,225,39,22,13.448,8.907,12,304,160,6,6,33,16,362.39999999999998,183.59999999999999,178.80000000000001,33.520000000000003,116,77,270,20,20,115,58,270,27,20,4,55,676
6,180518,Pretarouca,32,37,33,38,9,7,7,6,2,1,22.222000000000001,14.286,2,5,6,1,0,1,1,16.199999999999999,7.5,8.6999999999999993,51.640000000000001,2,2,16,6,6,6,1,14,6,10,20,287,3972
6,50804,Proença-a-Nova,2060,2235,1881,2118,1009,796,931,711,78,85,7.7300000000000004,10.678000000000001,57,500,1085,14,18,64,67,29.800000000000001,14.300000000000001,15.5,46.119999999999997,254,250,1131,200,225,263,221,1101,246,404,6,85,1415
6,80806,Querença,385,374,391,371,172,125,144,109,28,16,16.279,12.800000000000001,7,66,180,1,0,27,16,22.600000000000001,11.4,11.1,52.450000000000003,46,18,193,65,63,33,19,168,65,89,9,127,1792
6,180614,Quintela de Azurara,256,286,232,271,131,125,121,109,10,16,7.6340000000000003,12.800000000000001,3,80,147,2,3,8,13,56.5,26.699999999999999,29.800000000000001,43.399999999999999,33,26,146,32,19,39,28,160,38,21,20,288,3991
6,40233,Quintela de Lampaças,103,112,101,109,34,20,32,16,2,4,5.8819999999999997,20,12,10,26,0,1,2,3,10.800000000000001,5.2000000000000002,5.5999999999999996,56.759999999999998,6,7,49,20,21,7,5,39,32,29,5,67,1034
6,41218,Quirás,101,79,100,78,27,6,25,4,2,2,7.407,33.332999999999998,10,10,9,0,2,2,0,7,3.8999999999999999,3.1000000000000001,62.710000000000001,3,6,36,27,29,,4,20,29,26,5,77,1261
6,90914,Rabaçal,126,152,135,151,59,43,57,39,2,4,3.3900000000000001,9.3019999999999996,21,35,40,0,1,2,3,19.800000000000001,9,10.800000000000001,51.850000000000001,13,15,61,15,22,9,17,61,26,39,10,143,2013
6,30337,Real,3697,3969,3499,3856,2108,2133,1857,1822,251,311,11.907,14.58,8,1025,2646,48,60,203,251,5081.3999999999996,2450.5,2630.8000000000002,34.200000000000003,813,440,2190,170,84,775,448,2399,203,144,4,55,678
6,10606,Real,635,665,598,643,334,229,286,171,48,58,14.371,25.327999999999999,27,221,209,4,13,44,45,39.299999999999997,19.199999999999999,20.100000000000001,40.299999999999997,93,80,385,38,39,102,80,361,58,64,1,6,83
6,40235,Rebordainhos,72,74,69,72,27,11,24,9,3,2,11.111000000000001,18.181999999999999,9,12,12,0,0,3,2,11,5.4000000000000004,5.5999999999999996,55.659999999999997,1,7,34,10,20,6,5,29,15,19,5,67,1036
6,130128,Rebordelo,174,191,150,177,90,54,84,37,6,17,6.6669999999999998,31.481000000000002,21,43,57,2,13,4,4,23.300000000000001,11.1,12.199999999999999,40.75,31,21,97,10,15,31,19,91,17,33,15,207,2704
6,131416,Rebordões,1641,1775,1598,1743,832,792,709,575,123,217,14.784000000000001,27.399000000000001,9,691,584,13,20,110,197,789.39999999999998,379.19999999999999,410.19999999999999,44.539999999999999,213,176,928,191,133,197,158,1033,195,192,15,220,2981
6,131019,Recarei,2309,2322,2202,2272,1299,947,1110,767,189,180,14.550000000000001,19.007000000000001,10,848,1019,20,38,169,142,317.10000000000002,158.09999999999999,159,38.939999999999998,397,303,1345,165,99,345,274,1362,188,153,15,216,2894
6,131417,Refojos de Riba de Ave,456,506,430,486,241,210,216,180,25,30,10.372999999999999,14.286,17,176,203,1,4,24,26,147.90000000000001,70.099999999999994,77.799999999999997,42.539999999999999,73,56,254,40,33,70,55,273,61,47,15,220,2982
6,100207,Rego da Murta,406,448,396,443,193,147,181,127,12,20,6.218,13.605,23,118,167,1,9,11,11,49.399999999999999,23.5,25.899999999999999,47.200000000000003,49,41,204,52,60,56,37,211,71,73,11,150,2182
6,131418,Reguenga,760,836,740,822,416,370,346,304,70,66,16.826999999999998,17.838000000000001,19,306,325,16,8,54,58,318.89999999999998,151.90000000000001,167.09999999999999,42.530000000000001,103,96,426,81,54,106,84,465,98,83,15,220,2983
6,121405,Reguengo,311,319,308,312,141,126,130,109,11,17,7.8010000000000002,13.492000000000001,21,56,162,2,4,9,13,21.899999999999999,10.800000000000001,11.1,47.07,39,18,166,39,49,36,23,171,38,51,14,205,2663
6,110805,Reguengo Grande,793,833,748,799,362,306,330,287,32,19,8.8399999999999999,6.2089999999999996,115,154,348,4,2,28,17,104.3,50.899999999999999,53.399999999999999,44.630000000000003,129,64,424,99,77,101,86,428,98,120,12,173,2438
6,90413,Reigada,146,157,135,152,75,44,69,36,6,8,8,18.181999999999999,28,30,47,2,5,4,3,12.800000000000001,6.2000000000000002,6.7000000000000002,48.140000000000001,14,11,83,14,24,18,20,75,17,27,10,138,1898
6,10509,Requeixo,610,612,577,573,302,261,279,231,23,30,7.6159999999999997,11.494,18,203,289,2,6,21,24,117.90000000000001,58.899999999999999,59.100000000000001,41.93,105,73,328,51,53,91,56,334,68,63,1,5,73
6,50219,Retaxo,402,441,376,427,153,134,135,111,18,23,11.765000000000001,17.164000000000001,3,66,177,4,1,14,22,68.700000000000003,32.799999999999997,35.899999999999999,52.189999999999998,28,38,214,70,52,34,29,217,78,83,6,79,1302
6,31234,Riba de Ave,1627,1798,1561,1761,861,847,696,690,165,157,19.164000000000001,18.536000000000001,4,619,763,24,21,141,136,1242.2,590.10000000000002,652.10000000000002,41.560000000000002,253,181,947,146,100,235,181,1035,193,154,4,63,903
6,182322,Ribafeita,587,640,541,605,244,194,229,173,15,21,6.1479999999999997,10.824999999999999,20,119,263,3,1,12,20,67.700000000000003,32.399999999999999,35.299999999999997,47.859999999999999,70,59,295,93,70,63,52,325,111,89,20,305,4235
6,110116,Ribafria,478,492,459,483,232,175,221,165,11,10,4.7409999999999997,5.7140000000000004,28,128,230,2,2,9,8,106.2,52.399999999999999,53.899999999999999,43.780000000000001,71,49,257,60,41,70,43,252,68,59,12,165,2319
6,40315,Ribalonga,46,46,46,46,21,4,20,4,1,0,4.7620000000000005,0,12,5,7,0,0,1,0,13.1,6.5,6.5,56.049999999999997,5,1,23,5,12,4,,18,12,12,5,68,1063
6,170111,Ribalonga,105,126,100,119,37,24,34,22,3,2,8.1080000000000005,8.3330000000000002,16,16,24,1,0,2,2,25.300000000000001,11.5,13.800000000000001,50.899999999999999,13,11,47,17,17,7,16,53,23,27,19,269,3631
6,90614,Ribamondego,143,174,134,169,41,42,38,30,3,12,7.3170000000000002,28.571000000000002,3,17,48,2,4,1,8,42,18.899999999999999,23,54.390000000000001,17,11,52,23,40,17,11,60,33,53,10,140,1934
6,60315,Ribeira de Frades,908,994,881,971,459,442,415,401,44,41,9.5860000000000003,9.2759999999999998,7,196,613,7,12,37,29,320.69999999999999,153.09999999999999,167.59999999999999,44.770000000000003,130,91,515,107,65,107,95,547,118,127,7,91,1493
6,121406,Ribeira de Nisa,681,685,632,652,316,289,290,261,26,28,8.2279999999999998,9.6890000000000001,20,89,442,4,4,22,24,80.099999999999994,39.899999999999999,40.100000000000001,45.880000000000003,81,77,366,68,89,90,59,345,89,102,14,205,2664
6,142118,Ribeira do Fárrio,383,453,362,438,188,120,179,112,9,8,4.7869999999999999,6.6669999999999998,5,140,146,3,3,6,5,42.200000000000003,19.300000000000001,22.899999999999999,47.140000000000001,60,40,186,39,58,49,50,196,65,93,16,238,3155
6,31235,Ribeirão,4344,4484,4181,4433,2481,2223,2201,1781,280,442,11.286,19.882999999999999,39,2332,1611,31,52,249,390,857.89999999999998,422.10000000000002,435.69999999999999,37.270000000000003,778,621,2512,270,163,776,575,2563,288,282,4,63,904
6,30725,Ribeiros,314,326,287,318,163,142,139,116,24,26,14.724,18.309999999999999,12,132,111,1,6,23,20,129.09999999999999,63.299999999999997,65.799999999999997,42.299999999999997,45,43,177,25,24,41,31,185,26,43,4,59,789
6,30266,Rio Covo (Santa Eulália),451,519,414,506,256,238,236,205,20,33,7.8129999999999997,13.866,12,278,151,4,5,16,28,219.59999999999999,102.09999999999999,117.5,38.359999999999999,72,63,258,42,16,92,62,291,36,38,4,54,559
6,142112,Rio de Couros,895,982,845,943,419,362,392,319,27,43,6.444,11.878,23,331,357,8,10,19,33,89.799999999999997,42.799999999999997,47,44.600000000000001,125,114,460,103,93,123,104,488,143,124,16,238,3156
6,130716,Rio de Galinhas,942,1072,846,1042,530,426,465,335,65,91,12.263999999999999,21.361999999999998,6,267,527,13,16,52,75,963.39999999999998,450.60000000000002,512.79999999999995,37.280000000000001,164,123,560,63,32,188,142,605,75,62,15,213,2834
6,131129,Rio de Moinhos,1434,1452,1311,1403,771,488,674,386,97,102,12.581,20.902000000000001,28,624,408,14,34,83,68,352.30000000000001,175,177.19999999999999,37.369999999999997,264,219,796,79,76,244,217,780,98,113,15,217,2930
6,181707,Rio de Moinhos,430,512,407,494,170,112,158,101,12,11,7.0590000000000002,9.8209999999999997,28,67,164,2,2,10,9,85.299999999999997,39,46.399999999999999,50.770000000000003,41,43,210,74,62,50,43,213,96,110,20,299,4132
6,160130,Rio Frio,306,378,303,378,103,62,91,55,12,7,11.65,11.289999999999999,6,63,77,4,4,8,3,35.5,15.9,19.600000000000001,55.390000000000001,24,27,131,57,67,21,24,157,87,89,18,259,3366
6,31339,Rio Mau,319,348,311,339,140,98,129,91,11,7,7.8570000000000002,7.1429999999999998,6,120,94,2,1,9,6,195,93.299999999999997,101.7,43.479999999999997,52,38,161,32,36,43,37,166,50,52,4,64,960
6,90736,Rocamondo,46,43,41,42,28,19,24,18,4,1,14.286,5.2629999999999999,1,15,26,0,0,4,1,15.4,7.9000000000000004,7.4000000000000004,41.75,5,6,29,1,5,8,3,20,4,8,10,141,1980
6,11705,Rocas do Vouga,851,927,788,879,424,337,391,294,33,43,7.7830000000000004,12.76,55,298,332,5,1,28,42,120,57.399999999999999,62.600000000000001,45.600000000000001,126,103,449,93,80,87,95,480,109,156,1,17,185
6,100503,Roliça,1406,1402,1320,1360,683,527,610,462,73,65,10.688000000000001,12.334,226,231,615,13,11,60,54,124.09999999999999,62.100000000000001,61.899999999999999,45.460000000000001,184,152,771,154,145,164,125,727,165,221,11,153,2198
6,141618,Romeira,388,395,365,376,175,170,146,156,29,14,16.571000000000002,8.2349999999999994,17,53,232,4,1,25,13,70.299999999999997,34.799999999999997,35.5,43.490000000000002,65,38,212,34,39,55,36,202,45,57,16,241,3196
6,40726,Romeu,126,154,128,154,55,48,53,43,2,5,3.6360000000000001,10.417,18,26,52,0,1,2,4,19.399999999999999,8.6999999999999993,10.699999999999999,51.93,12,11,61,16,26,11,13,66,28,36,5,72,1154
6,30264,Roriz,1059,1093,1005,1075,542,485,470,429,72,56,13.284000000000001,11.545999999999999,37,631,231,9,13,63,43,329.39999999999998,162.09999999999999,167.30000000000001,36.840000000000003,234,137,575,67,46,203,134,590,88,78,4,54,560
6,31113,Rossas,786,887,751,869,323,232,281,179,42,53,13.003,22.844999999999999,35,177,248,3,13,39,40,53,24.899999999999999,28.100000000000001,44.840000000000003,114,83,420,85,84,103,104,435,116,129,4,62,857
6,180716,Rua,295,306,280,297,116,82,109,74,7,8,6.0339999999999998,9.7560000000000002,25,35,123,5,4,2,4,62.200000000000003,30.5,31.699999999999999,49.219999999999999,29,36,139,45,46,29,30,150,55,42,20,289,4011
6,31114,Ruivães,349,389,317,369,127,89,112,72,15,17,11.811,19.100999999999999,10,64,110,2,4,13,13,24.399999999999999,11.6,12.9,50.329999999999998,33,36,163,55,62,37,37,165,67,83,4,62,858
6,31236,Ruivães,927,950,888,927,477,416,412,328,65,88,13.627000000000001,21.154,14,412,314,9,9,56,79,606,299.30000000000001,306.69999999999999,43.210000000000001,127,127,512,87,74,107,103,539,115,86,4,63,905
6,91128,Ruivós,27,43,41,48,13,12,13,12,0,0,0,0,5,10,10,0,0,0,0,10.300000000000001,4,6.2999999999999998,48.240000000000002,1,3,15,2,6,7,5,17,5,9,10,145,2070
6,160132,Sá,58,80,59,83,26,29,23,24,3,5,11.538,17.241,8,13,26,0,4,3,1,50.700000000000003,21.300000000000001,29.399999999999999,55.770000000000003,3,3,32,10,10,2,7,40,15,16,18,259,3367
6,160425,Sá,87,113,85,112,36,38,34,33,2,5,5.556,13.157999999999999,8,19,40,0,3,2,2,49.399999999999999,21.5,27.899999999999999,49.880000000000003,8,9,44,13,13,9,10,58,13,23,18,262,3445
6,91021,Safurdão,55,53,53,50,22,12,20,9,2,3,9.0909999999999993,25,3,10,16,0,0,2,3,11.1,5.7000000000000002,5.5,56.399999999999999,3,7,21,14,10,,6,19,10,18,10,144,2036
6,160426,Sago,103,122,103,115,33,26,29,23,4,3,12.121,11.538,8,21,23,0,1,4,2,71.599999999999994,32.799999999999997,38.799999999999997,51.530000000000001,14,8,47,18,16,8,10,56,25,23,18,262,3446
6,40110,Saldonha,50,42,49,41,20,6,16,5,4,1,20,16.667000000000002,8,7,6,0,0,4,1,10.699999999999999,5.7999999999999998,4.9000000000000004,55.609999999999999,3,4,21,12,10,2,4,13,14,9,5,66,989
6,90315,Salgueirais,56,58,54,58,27,17,26,15,1,2,3.7039999999999997,11.765000000000001,9,14,18,0,0,1,2,12.5,6.0999999999999996,6.4000000000000004,47.740000000000002,8,5,28,5,10,6,3,30,7,12,10,137,1881
6,100610,Salir do Porto,373,424,350,406,143,144,122,117,21,27,14.685,18.75,7,53,179,5,2,16,25,80.900000000000006,37.799999999999997,43,49.259999999999998,49,33,170,63,58,33,45,212,61,73,11,154,2210
6,182005,Salzedas,383,384,366,382,167,80,160,68,7,12,4.1920000000000002,15,44,78,106,0,3,7,9,86.799999999999997,43.399999999999999,43.5,42.409999999999997,69,46,198,45,25,47,41,205,52,39,20,302,4176
6,140502,Samora Correia,8360,8763,7854,8515,4639,4304,4056,3664,583,640,12.567,14.869999999999999,266,1870,5584,77,90,506,550,53.299999999999997,26,27.300000000000001,38.079999999999998,1624,924,4718,701,393,1534,938,4966,739,586,16,229,3092
6,41011,Sampaio,76,83,71,81,42,20,42,13,0,7,0,35,23,17,15,0,2,0,5,18.399999999999999,8.8000000000000007,9.5999999999999996,49.329999999999998,9,5,40,10,12,8,7,41,15,12,5,75,1221
6,61508,Samuel,611,643,577,631,277,219,253,185,24,34,8.6639999999999997,15.525,18,151,269,4,4,20,30,40,19.5,20.5,48.210000000000001,71,54,311,83,92,77,45,323,93,105,7,103,1624
6,31341,Sande,297,294,283,281,157,92,135,66,22,26,14.013,28.260999999999999,7,83,111,3,5,19,21,148.30000000000001,74.5,73.799999999999997,37.920000000000002,52,41,166,19,19,50,46,149,20,29,4,64,962
6,171107,Sanhoane,180,195,169,191,92,72,83,60,9,12,9.7829999999999995,16.667000000000002,57,25,61,3,0,6,12,104.40000000000001,50.100000000000001,54.299999999999997,45.390000000000001,19,20,108,17,16,25,12,105,23,30,19,279,3808
6,110628,Santa Catarina,1692,2024,1631,1960,968,989,849,871,119,118,12.292999999999999,11.931000000000001,5,160,1555,22,21,97,97,17407.099999999999,7926,9481.2000000000007,45.020000000000003,168,162,1040,164,158,182,188,1091,216,347,12,171,2389
6,60316,Santa Clara,4583,5346,4472,5267,2464,2685,2196,2440,268,245,10.877000000000001,9.125,18,560,4058,52,47,216,198,976.89999999999998,450.89999999999998,526,42.549999999999997,639,467,2709,418,350,649,447,3134,542,574,7,91,1494
6,20510,Santa Clara de Louredo,399,465,387,480,194,169,175,147,19,22,9.7940000000000005,13.018000000000001,32,61,229,4,3,15,19,12,5.5999999999999996,6.5,49,47,41,210,42,59,53,36,194,60,122,3,43,393
6,91412,Santa Comba,101,107,95,100,27,16,24,15,3,1,11.111000000000001,6.25,10,14,15,0,0,3,1,6.7999999999999998,3.2999999999999998,3.5,57.25,6,5,43,21,26,9,6,39,28,25,10,148,2152
6,40241,Santa Comba de Rossas,152,152,138,142,80,49,59,37,21,12,26.25,24.489999999999998,3,29,64,5,5,16,7,34.799999999999997,17.399999999999999,17.399999999999999,48.770000000000003,18,20,81,18,15,14,7,79,10,42,5,67,1042
6,40527,Santa Combinha,28,28,29,29,7,6,7,6,0,0,0,0,1,5,7,0,0,0,0,11.199999999999999,5.5999999999999996,5.5999999999999996,53.549999999999997,3,2,15,4,4,3,2,13,2,8,5,70,1100
6,150905,Santa Cruz,237,224,232,217,90,77,82,68,8,9,8.8889999999999993,11.688000000000001,23,34,93,1,1,7,8,17.600000000000001,9.0999999999999996,8.5999999999999996,51.130000000000003,29,20,105,40,43,18,13,108,44,41,17,254,3305
6,20205,Santa Cruz,327,324,319,321,146,94,127,63,19,31,13.013999999999999,32.978999999999999,24,69,97,1,8,18,23,5.2999999999999998,2.7000000000000002,2.6000000000000001,53.799999999999997,27,28,154,65,53,24,22,137,64,77,3,40,375
6,160743,Santa Cruz do Lima,219,261,208,249,107,100,96,78,11,22,10.279999999999999,22,3,82,89,1,5,10,17,214.90000000000001,98.099999999999994,116.90000000000001,44.109999999999999,38,24,113,25,19,32,27,135,27,40,18,265,3543
6,170352,Santa Cruz/Trindade,1526,1570,1433,1507,774,687,689,608,85,79,10.981999999999999,11.499000000000001,14,225,1058,20,17,65,62,1074.5999999999999,529.70000000000005,544.89999999999998,40.859999999999999,249,151,897,135,94,205,182,938,141,104,19,271,3684
6,120706,Santa Eulália,586,612,562,581,241,207,209,171,32,36,13.278,17.390999999999998,76,92,212,0,3,32,33,12.199999999999999,6,6.2000000000000002,46.880000000000003,72,64,286,75,89,70,58,304,79,101,14,198,2620
6,141619,Santa Iria da Ribeira de Santarém,329,416,314,407,152,137,117,112,35,25,23.026,18.248000000000001,3,46,180,5,6,30,19,51.200000000000003,22.600000000000001,28.600000000000001,45.960000000000001,45,43,169,35,37,55,45,181,62,73,16,241,3197
6,110631,Santa Justa,497,394,1069,796,291,171,249,148,42,23,14.433,13.449999999999999,0,25,372,10,7,32,16,3614,2015.9000000000001,1598.0999999999999,42.939999999999998,40,61,331,33,32,43,37,220,35,59,12,171,2392
6,70203,Santa Justa,118,107,114,104,61,44,56,35,5,9,8.1969999999999992,20.454999999999998,28,12,51,1,2,4,7,5.2000000000000002,2.7999999999999998,2.5,46.420000000000002,15,12,68,11,12,11,7,57,14,18,8,107,1658
6,181912,Santa Leocádia,57,61,54,57,23,17,20,13,3,4,13.042999999999999,23.529,8,4,21,2,2,1,2,27.199999999999999,13.199999999999999,14.1,47.100000000000001,8,12,22,11,4,6,5,25,10,15,20,301,4166
6,81408,Santa Luzia,727,728,697,690,365,290,320,241,45,49,12.329000000000001,16.896999999999998,86,80,395,5,4,40,45,171.19999999999999,85.5,85.599999999999994,44.579999999999998,103,54,419,83,68,81,69,405,89,84,9,121,1753
6,150504,Santa Margarida da Serra,94,83,94,83,33,20,31,20,2,0,6.0609999999999999,0,9,13,29,2,0,0,0,3.3999999999999999,1.8,1.6000000000000001,52.090000000000003,5,12,46,13,18,7,6,37,15,18,17,250,3281
6,170350,Santa Maria Maior,5470,6318,5093,6011,2753,2871,2348,2457,405,414,14.711,14.42,45,727,4033,87,107,318,307,2459.5999999999999,1141.3,1318.3,42.270000000000003,834,645,3069,455,467,775,683,3510,622,728,19,271,3686
